"Ativo","Nome","CNPJ","codigo ambima","classificacaoão|Anbima","Gestora|","Administradora","Link para o|regulamento (antigo)","Tipo de|investidor","Taxa de|Adm| max|em % a.a.","Investimento|no Exterior","Benchmark","t-zero","t-limite","patrimonio ","Pat|Medio|12 meses|em milhares","Pat|vs Media|de 12 meses|em %","Cota|||em reais","Cota|Maxima em|12 meses|em reais","Data|da Cota|Maxima|12 meses","Cota Atual|vs|Max 12 meses|em %","Media de|Cotistas|1 mês|em unidades","Captação|Liquida|no Mis|em milhares","Captação|Liquida|no Ano|em milhares","Captação|Liquida|em 12 meses|em milhares","Retorno|1 mês||em %","Premio|vs IBOV|1 mês|em dif. de p.p.","Retorno|3 meses||em %","Premio|vs IBOV|3 meses|em dif. de p.p.","Retorno|6 meses||em %","Preio|vs IBOV|6 meses|em dif. de p.p.","Retorno|12 meses||em %","Premio|vs IBOV|12 meses|em dif. de p.p.","Retorno|24 meses||em %","Premio|vs IBOV|24 meses|em dif. de p.p.","Retorno|36 meses||em %","Premio|vs IBOV|36 meses|em dif. de p.p.","Retorno|no mês||em %","Premio|vs IBOV|no mês|em dif. de p.p.","Retorno|no ano||em %","Premio|vs IBOV|no ano|em dif. de p.p.","Retorno|desde o|Inicio|em %","Premio Medio Anual|vs IBOV|do Inicio|em dif. de p.p.","Data do|Inicio da Serie","Volatilidade|12 meses||em %","Sharpe|12 meses||em unidades","VAR 95%|p/ 1 dia|(últ. 12 meses)|em %","Max Retorno|Mensal|(últ. 12 meses)|em %","Max Premio|Mensal vs IBOV|(últ. 12 meses)|em dif. de p.p.","Min Retorno|Mensal|(últ. 12 meses)|em %","Min Premio|Mensal vs IBOV|(últ. 12 meses)|em dif. de p.p.","Meses|Positivos|(últ. 12 meses)|em unidades","Meses|Negativos|(últ. 12 meses)|em unidades","Meses acima|do IBOV|(últ. 12 meses)|em unidades","Meses abaixo|do IBOV|(últ. 12 meses)|em unidades","Perda Maxima||(últ. 12 meses)|em %","Data|do Pico|Perda Maxima","Data|do Fundo|Perda Maxima","Tempo de|Recuperação|Perda Maxima|em dias úteis","Data de|Recuperação|Perda Maxima","Data da|Carteira|Aberta","Alocação em|Titulos Publicos|(1)|em %","Alocação em|Compromissadas|(2)|em %","Alocação em|Debentures|(3)|em %","Alocação em|Dep. a Prazo|(4)|em %","Alocação|Renda Fixa|(1+2+3+4)|em %","Alocação em|Ações|(5)|em %","Alocação em|BDR's|(6)|em %","Alocação em|UNIT's|(7)|em %","Alocação em|Emp. Cedidos|(8)|em %","Alocação em|Emp. Recebidos|(9)|em %","Alocação NET|em R. Variavel|(5+6+7+8-9)|em %","Alocação em|Investimentos|no Exterior|em %","Alocação em|Cotas de|Fundos|em %","1º Maior|Investimento||em %","1º Maior|Investimento|","2º Maior|Investimento||em %","2º Maior|Investimento|","3º Maior|Investimento||em %","3º Maior|Investimento|","Soma dos 3|Maiores|Investimento|em %"
"570796<BraNa>","Axa Wf Framlington D Ec D Adv Fc FIA Ie","38648362000166","570796","Ações Invest. no Exterior","Xp Allocation Asset Management Ltda","BNP Paribas","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=38648362000166","Não Há Restrição",0.8,"> 67%","Não se Aplica","2020-12-08","2023-03-09",31043.04393,36095.002973,86.003716229,74.0340992,97.7783134,"2022-03-18",75.716277593,508.33333333,-36.87487,-1031.87112,-6531.95308,-8.0468713012,-5.3277591611,0.64381449483,2.9209536497,-9.1406250815,-2.7032309528,-17.883521899,-12.405085474,-37.272004602,-31.649625062,"-","-",-2.9559875412,-3.0887021497,3.1339759065,7.383692951,-25.9659008,-9.0118629771,"2020-12-08",32.621468221,-0.77873429781,3.3917051814,8.7336252744,11.909266691,-10.326942286,-13.547626077,4,8,6,6,-33.565988877,"2022-03-18","2022-11-04","-","-","2022-11-30",0.32102542554,0.61529621908,0,0,0.93632164462,0,0,0,0,0,0,99.492909287,0,99.492909287,"Axa Wf Fr D e I Usd / Cod: 9000092 / Tipo: Outros / Luxemburgo  - Investimento no exterior",0.43086393819,"Valores a receber  - Valores a receber",0.3556035556,"NTN-B 760199 2024-08-15 - Operações compromissadas",100.27937678
"578381<BraNa>","Az Que Azi Equi Chi Dol Fc FIA - Ie","40102910000108","578381","Ações Invest. no Exterior","Az Quest Investimentos","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=40102910000108","Não Há Restrição",1,"> 67%","OUTROS","2021-02-26","2023-03-09",6196.60592,8723.5873631,71.032771979,0.4949451,0.6340132,"2022-07-05",78.065425136,110.5,-106.0163,-14.33874,-7109.1433,-12.626685499,-9.9075733589,-7.479460966,-5.2023218112,-4.1648384969,2.2725556319,-13.331269396,-4.3920314748,-48.13892932,-42.516549781,"-","-",-3.9419605349,-4.0746751434,-7.2236899376,-2.9739728931,-50.50549,-27.039631142,"2021-02-26",33.788587218,-0.52171607929,3.51847317,22.617974162,31.483424703,-18.491460121,-23.944445436,4,8,5,7,-38.755880792,"2022-07-05","2022-11-01","-","-","2023-02-28",0,4.7488360624,0,0,4.7488360624,0,0,0,0,0,0,96.329708125,0,96.329708125,"Az Fund 1 China A / Cod: Azaecau / Tipo: Outros / Brasil  - Investimento no exterior",4.7488360624,"LTN 100000 2025-01-01 - Operações compromissadas",0.55176926428,"Valores a receber  - Valores a receber",101.63031345
"552356<BraNa>","Az Quest Acoes A Fc","36182176000159","552356","Ações Livre","Az Quest Investimentos","Intrag","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=36182176000159","Não Há Restrição",2.5,"Não se Aplica","IBOVESPA FECHAMENTO","2020-08-31","2023-03-09",1187.95822,1512.6271129,78.536091933,8.1900075,9.9198942,"2022-04-01",82.56144002,1,-5,-38,-1705,-3.7770922603,-1.0579801202,-3.9010810027,-1.6239418479,-9.878863108,-3.4414689793,-10.742992955,-4.2706433204,-17.831104528,-12.208724989,"-","-",-0.62072432884,-0.75343893732,-4.8418037683,-0.59208672383,-18.099925,-9.9127694457,"2020-08-31",19.939122291,-1.0376479204,2.059791571,6.6597702258,2.2444778942,-12.265482581,-2.2689093063,5,7,5,7,-20.149118123,"2022-04-01","2022-07-14","-","-","2023-02-28",1.4226806014,6.6743943081,0,0,8.0970749095,88.638833974,0,4.7926543889,0,0,93.431488363,0,0,15.175730859,"Vale ON - Ações",8.0001596989,"Petrobras PN - Ações",6.6743943081,"NTN-F 950199 2025-01-01 - Operações compromissadas",29.850284867
"145327<BraNa>","Az Quest Acoes Fc FIA","07279657000189","145327","Ações Livre","Az Quest Investimentos","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=07279657000189","Não Há Restrição",2.5,"Não se Aplica","IBOVESPA","2005-06-01","2023-03-09",261380.01409,326355.11645,80.090674519,11.2040161,13.3072116,"2022-04-01",84.195069837,4318.9444444,153.09229,-16258.64288,-101536.12361,-3.5331227165,-0.81401057632,-3.2715969764,-0.99445782153,-8.8522733641,-2.4148792354,-8.9204502974,-2.4700484524,-15.52464938,-9.9022698409,-1.4503646159,-23.530773878,-0.5520454185,-0.68476002698,-4.3283233747,-0.078606330229,1020.40161,6.2744979628,"2005-06-01",19.924649041,-0.9569365884,2.0584339091,6.8345666941,2.3854157864,-12.146851624,-2.127120618,5,7,6,6,-19.721091682,"2022-04-01","2022-07-14","-","-","2023-02-28",1.4189576515,7.0493700907,0,0,8.4683277422,88.406878932,0,4.7801127038,0,0,93.186991635,0,0,15.136018161,"Vale ON - Ações",7.979224435,"Petrobras PN - Ações",6.656928381,"NTN-F 950199 2025-01-01 - Operações compromissadas",29.772170977
"542822<BraNa>","Az Quest Acoes Fc FIA Agora","37280235000194","542822","Ações Livre","Bram Bradesco Asset Management SA Dtvm","Bradesco","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=37280235000194","Não Há Restrição",2.5,"Não se Aplica","OUTROS","2020-06-30","2023-03-09",1144.24258,1701.0032771,67.268687567,0.9128347,1.0847703,"2022-04-01",84.150045406,19,0,-494.02172,-539.57297,-3.5131178803,-0.79400574014,-3.2859592401,-1.0088200853,-8.8655348506,-2.4281407219,-9.0391318152,-2.5800884615,-15.796604134,-10.174224595,"-","-",-0.5531466466,-0.68586125508,-4.3218307628,-0.072113718306,-8.71653,-7.1773942067,"2020-06-30",19.642685435,-0.9782590041,2.0288404789,6.5809492846,2.4127698732,-12.079180116,-2.1019224028,5,7,6,6,-19.648906317,"2022-04-01","2022-07-14","-","-","2023-02-28",1.4076223546,7.3926605203,0,0,8.8002828749,87.700643463,0,4.7419269293,0,0,92.442570393,0,0,15.015104573,"Vale ON - Ações",7.9154826609,"Petrobras PN - Ações",6.6037497258,"NTN-F 950199 2025-01-01 - Operações compromissadas",29.53433696
"546534<BraNa>","Az Quest Bayes Sistematico Acoes FIA","37569846000157","546534","Ações Livre","Bayes Capital Management Investimentos L","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=37569846000157","Não Há Restrição",2.5,"Até 20 %","Não se Aplica","2020-07-29","2023-03-09",33870.47023,28803.75238,117.59047843,1.1200105,1.276198,"2022-11-04",87.761499391,69.888888889,-429.5,5264.17079,5016.73751,0.22582815072,2.9449402909,1.0152205061,3.2923596609,-6.2219558131,0.21543831563,-2.8683067025,3.1367523638,3.7062027117,9.3285822511,"-","-",1.4739312744,1.341216666,-0.57307544112,3.6766416034,12.00105,4.6466488854,"2020-07-29",19.286182311,-0.73298206651,1.9899057205,6.0088267192,4.9605768472,-12.60539111,-4.1198382085,7,5,7,5,-16.936188585,"2022-11-04","2022-12-16","-","-","2022-11-30",0,1.4702247846,0,0,1.4702247846,93.595491439,0,3.9911161674,0,0,97.586607606,0,0,3.2601672989,"Ferbasa PN - Ações",3.1463468416,"Irani ON - Ações",2.5609323025,"Kepler Weber ON - Ações",8.967446443
"527981<BraNa>","Az Quest Estrategia Top Lb Fc FIA","35651404000120","527981","Ações Livre","Az Quest Investimentos","BNY Mellon Servicos Financeiros Dtvm SA","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=35651404000120","Não Há Restrição",2,"Até 20 %","Não se Aplica","2020-02-14","2023-03-09",19002.95236,26716.371207,71.128493509,0.77468452,0.86589259,"2022-10-21",89.46658384,2,-346.6124,-2061.67674,-18324.26169,0.9236463422,3.6427584823,1.2123501185,3.4894892733,-4.6713697299,1.7660243988,-7.4290546392,0.52035053877,-4.5147115608,1.1076679785,4.3593272147,-17.721082047,-1.5855085748,-1.7182231833,2.5068676476,6.7565846921,-22.531548,-5.2636646857,"2020-02-14",14.598081519,-1.1738098484,1.5081071341,6.4011484821,12.160594608,-8.5335660124,-5.6056077287,4,8,5,7,-15.555197209,"2022-10-21","2023-01-10","-","-","2023-02-28",6.7489621654,25.71492629,0,0,32.463888456,51.996475805,0,3.7882285829,19.36274534,-22.578612284,52.568837444,6.2114301731,14.460090172,24.627325549,"LTN 100000 2024-01-01 - Operações compromissadas",14.460090172,"Ishares Ibovespa Fundo de Indice",7.3279147329,"Ishares Bova Ci  - Emprest -acoes e TVM cedid",46.415330454
"252093<BraNa>","Az Quest Master FIA","11977607000142","252093","Ações Livre","Az Quest Investimentos","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=11977607000142","Não Há Restrição",0.5,"Não se Aplica","Não se Aplica","2010-07-23","2023-03-09",264172.81364,330866.00194,79.842840331,2.6350829,3.078872,"2022-10-21",85.585984088,4,-418.01529,-18527.97936,-110742.54829,-3.4079923908,-0.68888025071,-2.8096101638,-0.53247100896,-7.9871775522,-1.5497834235,-7.145082671,-0.70802710098,-12.110498742,-6.4881192033,4.5811907101,-17.499218552,-0.49858270631,-0.63129731479,-3.9883164563,0.26140058826,163.50829,4.2239583721,"2010-07-23",19.951923682,-0.87568170924,2.0613995387,7.0515765288,2.5225383726,-12.034511785,-1.9909892538,5,7,7,5,-19.301918353,"2022-04-01","2022-07-14",140,"2022-10-21","2022-11-30",1.4213461525,6.6681338461,0,0,8.0894799986,88.555692339,0,4.7881589652,0,0,93.343851305,0,0,15.161496296,"Vale ON - Ações",7.9926556927,"Petrobras PN - Ações",6.6681338461,"NTN-F 950199 2025-01-01 - Operações compromissadas",29.822285836
"373427<BraNa>","Az Quest Nyc Fc FIA","11372325000111","373427","Ações Livre","Az Quest Investimentos","BNY Mellon Servicos Financeiros Dtvm SA","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=11372325000111","Não Há Restrição",1.3,"Não se Aplica","Não se Aplica","2013-07-31","2023-03-09",1948.28851,2845.653093,68.465425908,1.5828607,1.8702476,"2022-04-01",84.633751168,1,-140.01529,-586.89084,-1285.62519,-3.5023499519,-0.78323781181,-3.1643096959,-0.88717054105,-8.6297581142,-2.1923639855,-8.4126798326,-1.9643145599,-14.360229221,-8.7378496816,0.81919781751,-21.261211444,-0.53807791492,-0.6707925234,-4.2499001129,-0.00018306836864,105.55351095,-0.7815891975,"2013-07-31",19.924303695,-0.93404147626,2.0584403174,6.9129549374,2.4339410804,-12.104315698,-2.0869001904,5,7,6,6,-19.585257054,"2022-04-01","2022-07-14","-","-","2023-02-28",1.4127910905,6.6279984443,0,0,8.0407895348,88.0226769,0,4.7593391052,0,0,92.782016005,0,0,15.070239468,"Vale ON - Ações",7.944548013,"Petrobras PN - Ações",6.6279984443,"NTN-F 950199 2025-01-01 - Operações compromissadas",29.642785926
"552763<BraNa>","Az Quest Selecao Fc FIA","38000638000103","552763","Ações Livre","Itau Dtvm","Itau Unibanco SA","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=38000638000103","Não Há Restrição",2.5,"Até 20 %","IBOVESPA FECHAMENTO","2020-08-31","2023-03-09",1231.69716,1573.4205271,78.281498097,8.111488,9.855192,"2022-04-01",82.30674755,160.61111111,-2.45519,-54.71482,-1747.54962,-3.7844559862,-1.065343846,-4.0070247816,-1.7298856267,-9.9137251749,-3.4763310462,-11.073115515,-4.6057579755,-18.140674926,-12.518295386,"-","-",-0.61819823586,-0.75091284434,-4.8967322252,-0.64701518068,-18.88512,-10.2662991,"2020-08-31",19.603185555,-1.0735291383,2.0250899321,6.4623775928,2.2321486327,-12.131449046,-2.1706603336,5,7,6,6,-20.101840735,"2022-04-01","2022-07-14","-","-","2023-02-28",1.7237470775,6.4436465439,0,0,8.1673936214,85.187436481,0,4.6054935821,0.46142818957,0,90.254358253,0,0.96229107246,14.582290463,"Vale ON - Ações",7.6785717452,"Petrobras PN - Ações",6.3941550767,"NTN-F 950199 2025-01-01 - Operações compromissadas",28.655017286
"240451<BraNa>","Az Quest Small Caps Mid Mast FIA","11403884000141","240451","Ações Livre","Az Quest Investimentos","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=11403884000141","Não Há Restrição",0,"Não se Aplica","OUTROS","2009-12-30","2023-03-09",1265584.7076,1595505.8299,79.321847901,9.0467259,10.6475721,"2022-03-29",84.96515276,3,-46081,-149880,-542155.51956,-1.4186984135,1.3004137267,1.0560278319,3.3331669867,-8.0920666828,-1.6546725541,-7.8149115157,-1.9200065567,-11.646018046,-6.0236385072,0.81788437528,-21.262524886,0.3798639149,0.24714930641,-1.8251855427,2.4245315018,804.67259,14.890547931,"2009-12-30",19.359177125,-0.96494199091,1.9980233903,9.1844027913,4.5273662942,-10.454449752,-6.7304304182,5,7,7,5,-18.303188574,"2022-03-29","2022-07-14","-","-","2022-11-30",1.9763804619,16.173635168,0,0,18.150015629,73.157605073,0,7.4178498547,0.87707629224,0,81.45253122,0,0,16.173635168,"NTN-F 950199 2025-01-01 - Operações compromissadas",7.423012848,"Petrorio ON - Ações",4.8878490995,"Sabesp ON - Ações",28.484497115
"240737<BraNa>","Az Quest Small Mid Caps Fc FIA","11392165000172","240737","Ações Livre","Az Quest Investimentos","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=11392165000172","Não Há Restrição",2.5,"Não se Aplica","IBRX","2009-12-30","2023-03-09",838515.00878,1111101.2438,75.467020984,5.5665565,6.7377709,"2022-03-29",82.617182784,3550.3888889,-44202.58764,-73262.61092,-382146.9289,-1.3657213843,1.3533907559,0.57042445442,2.8475636092,-8.9788758245,-2.5414816958,-9.9366522862,-4.068050429,-15.964084835,-10.341705295,-5.4438223865,-27.524231648,0.69380793557,0.56109332709,-2.1891554502,2.0605615943,456.65565,10.602699805,"2009-12-30",19.450036937,-1.0594767157,2.0070941619,8.892428734,4.1835698959,-11.158775525,-6.7694779067,5,7,6,6,-19.581605246,"2022-03-29","2022-12-13","-","-","2023-02-28",1.977048066,16.273813285,0,0,18.250861351,73.182317075,0,7.4203555399,0.87737256099,0,81.480045176,0,0,16.273813285,"NTN-F 950199 2025-01-01 - Operações compromissadas",7.4255202772,"Petrorio ON - Ações",4.8895001724,"Sabesp ON - Ações",28.588833735
"288888<BraNa>","Az Quest Top Long Biased Fc FIA","13974750000106","288888","Ações Livre","Az Quest Investimentos","BNY Mellon Servicos Financeiros Dtvm SA","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=13974750000106","Não Há Restrição",2.5,"Até 20 %","IBRX-100","2011-10-18","2023-03-09",217081.02468,322013.49118,67.413642789,3.78097098,4.22764604,"2022-10-21",89.434426256,5874.1111111,-5242.97256,-40810.20482,-234209.17851,0.93573214035,3.6548442805,1.2152096817,3.4923488365,-4.6707003078,1.7666938209,-7.3982897966,0.55211913122,-4.2078187522,1.4145607872,4.8210774476,-17.259331814,-1.6071337244,-1.7398483329,2.5123716654,6.7620887099,278.097098,6.4765396017,"2011-10-18",14.643491302,-1.1678683214,1.5127809445,6.4204894425,12.200912657,-8.5534464533,-5.6021796652,4,8,5,7,-15.607684838,"2022-10-21","2023-01-10","-","-","2023-02-28",6.7491993475,25.715830003,0,0,32.46502935,51.998303143,0,3.7883617145,19.363425815,-22.579405775,52.570684897,6.2116484644,14.46059835,24.628191039,"LTN 100000 2024-01-01 - Operações compromissadas",14.46059835,"Ishares Ibovespa Fundo de Indice",7.3281722614,"Ishares Bova Ci  - Emprest -acoes e TVM cedid",46.416961651
"527106<BraNa>","Az Quest Top Long Biased Fc FIA Agora","34109764000131","527106","Ações Livre","Bram Bradesco Asset Management SA Dtvm","Bradesco","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=34109764000131","Não Há Restrição",2.5,"Até 20 %","OUTROS","2020-02-14","2023-03-09",1963.4855,2417.8608496,81.207547587,0.7680867,0.8588284,"2022-10-21",89.434245537,51,0,-58.27165,-816.30006,0.89819470413,3.6173068443,1.1327964683,3.4099356231,-4.7803426331,1.6570514957,-7.7701594016,0.17544547591,-5.2375043906,0.38487514876,3.4057859508,-18.674623311,-1.5869113066,-1.7196259151,2.4400246681,6.6897417126,-23.19133,-5.5214040242,"2020-02-14",14.518232668,-1.2021784099,1.4998359748,6.3295297525,12.118812105,-8.5000007757,-5.6251234357,4,8,5,7,-15.524416751,"2022-10-21","2023-01-10","-","-","2023-02-28",7.0822460167,25.710616597,0,0,32.792862614,51.629834824,0,3.7615167756,19.226213472,-22.419404483,52.198160589,6.1676317268,14.35812823,24.453671726,"LTN 100000 2024-01-01 - Operações compromissadas",14.35812823,"Ishares Ibovespa Fundo de Indice",7.276243657,"Ishares Bova Ci  - Emprest -acoes e TVM cedid",46.088043613
"289310<BraNa>","Az Quest Top Master FIA","13909560000105","289310","Ações Livre","Az Quest Investimentos","BNY Mellon Servicos Financeiros Dtvm SA","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=13909560000105","Não Há Restrição",0.5,"Até 20 %","Não se Aplica","2011-10-18","2023-03-09",236093.43234,348220.34276,67.800011473,5.52976307,6.13769024,"2022-10-21",90.095180007,2,-5482.45264,-43298.70416,-259349.62992,1.0839752096,3.8030873498,1.7155243972,3.992663552,-3.7347994566,2.7025946722,-5.5379236159,2.4319350923,-0.15172207677,5.4706574626,11.578487686,-10.501921575,-1.5549478295,-1.687662438,2.895338951,7.1450559955,452.976307,10.30497449,"2011-10-18",14.667627786,-1.0511148135,1.5153813815,6.6160434828,12.360515147,-8.4359361717,-5.4345590209,4,8,5,7,-15.262147051,"2022-10-21","2023-01-10","-","-","2022-11-30",6.7509342221,25.72244023,0,0,32.473374452,52.011669252,0,3.7893355089,19.368403163,-22.585209788,52.584198136,6.2132451622,14.464315432,24.63452169,"LTN 100000 2024-01-01 - Operações compromissadas",14.464315432,"Ishares Ibovespa Fundo de Indice",7.3300559604,"Ishares Bova Ci  - Emprest -acoes e TVM cedid",46.428893082
"463701<BraNa>","Azimut Multiestrategia Fc FIA","29800209000111","463701","Ações Livre","Azimut Brasil Wealth Management","BNY Mellon Servicos Financeiros Dtvm SA","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=29800209000111","Não Há Restrição",4,"Até 20 %","CDI","2018-04-30","2023-03-09",1432.65404,2262.4858716,63.322120945,0.8536613,1.04607817,"2022-04-01",81.605880371,20.166666667,-4.05139,-22.07212,-1607.07937,-1.8614396139,0.85767252622,-1.8167078781,0.46043127677,-12.770025387,-6.3326312592,-9.9629324098,-4.6253877103,-25.042948816,-19.420569277,-19.015140378,-41.095549639,-0.41549746493,-0.54821207341,-4.046498857,0.20321818756,-14.63387,-7.46110091,"2018-04-30",19.319983015,-1.0933959321,1.9941021581,5.9133553552,2.6350540597,-9.8174841841,-5.4014031417,5,7,4,8,-19.603794045,"2022-04-01","2022-12-16","-","-","2023-02-28",3.4885830913,9.967607147,0.11435185918,0,13.570542097,73.187398775,0.1301225256,6.5419455936,3.7717016163,-4.2761330693,79.355035441,5.8411981799,1.4622231371,4.0964297079,"Vale ON - Ações",3.4492488622,"Atmos Fund Ltd / Cod: Fundo Off / Tipo: Outros / Ilhas Cayman  - Investimento no exterior",2.9391347036,"Eletrobras ON - Ações",10.484813273
"401791<BraNa>","Azimut Vif Multiestrategia FIA","20469251000127","401791","Ações Livre","Azimut Brasil Wealth Management","Santander Caceis Brasil Dtvm SA","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=20469251000127","Não Há Restrição",0.3,"Até 40 %","IBOVESPA FECHAMENTO","2015-08-11","2023-03-09",5094.91804,12936.265241,39.384767899,1.52646737,1.90655635,"2022-03-29",80.064109828,25.555555556,-160.72273,-1514.22399,-20765.48844,-2.1343408213,0.58477131879,0.34343232728,2.6205714821,-10.034008637,-3.5966145091,-11.193855565,-6.6444453803,-27.231320027,-21.608940488,-8.6317620046,-30.712171266,-0.20153966598,-0.33425427446,-1.621277971,2.6284390735,52.646737,-5.0013998327,"2015-08-11",20.77546214,-1.0938684839,2.1438857051,6.5190451485,2.98649613,-11.128148269,-5.3992807689,4,8,5,7,-22.846629212,"2022-03-29","2022-12-16","-","-","2022-11-30",3.8600338585,9.9141145694,0.27727027887,0,14.051418706,72.363071829,0.51603952817,5.1476232257,4.9757444522,-6.8626667691,76.139812266,11.946740087,0.28439544565,5.3518560392,"Vale ON - Ações",5.3080608118,"Atmos Fund Ltd / Cod: Fundo Off / Tipo: Outros / Ilhas Cayman  - Investimento no exterior",5.0754810696,"Localiza ON - Ações",15.73539792
"078131<BraNa>","Bahia Am II FIA","03897077000102","078131","Ações Índice Ativo","Bahia Am Renda Variavel","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=03897077000102","Não Há Restrição",6,"Não se Aplica","IBRX","2000-06-30","2023-03-09",31296.45494,32822.430152,95.350815876,18.0489821,21.0454293,"2022-04-01",85.762004865,26872,0,0,-26.44631,-3.797549783,-1.0784376429,-3.7133665979,-1.4362274431,-6.2344349149,0.20295921377,-6.3645440208,-0.50100644375,-20.026628957,-14.404249417,9.3488573524,-12.731551909,-0.49778500816,-0.63049961664,-5.5298976396,-1.2801805951,828.37240987,1.7627323394,"2000-06-30",21.108384907,-0.80977598983,2.1803366943,8.1212335614,2.6682482461,-12.726901628,-1.2239817042,6,6,5,7,-22.112940219,"2022-04-01","2022-07-14","-","-","2022-11-30",0,10.315276232,0,0,10.315276232,91.549421941,0,1.2631858905,0,0,92.812607831,0,0,14.200097508,"Vale ON - Ações",10.315276232,"LTN 100000 2025-01-01 - Operações compromissadas",9.6750176705,"ItauUnibanco PN - Ações",34.190391412
"210277<BraNa>","Bahia Am Smid Caps Valor Fc de FIA","08892340000186","210277","Ações Livre","Bahia Am Renda Variavel","Bem Dtvm","http://cvmweb.cvm.gov.br/SWB/Sistemas/SCW/CPublica/ResultBuscaPartic.aspx?TpConsulta=2&CNPJNome=08892340000186","Não Há Restrição",2.2,"Não se Aplica","OUTROS","2008-05-30","2023-03-09",92321.56299,115001.53943,80.278545349,6.2578447,7.7570543,"2022-04-01",80.672952102,24.333333333,0,-412.16919,-48613.12183,-4.4945247281,-1.775412588,-5.540944496,-3.2638053412,-9.1028413723,-2.6654472435,-10.335209635,-5.3687178082,-29.358548299,-23.73616876,-7.6382999499,-29.718709212,-0.26960068517,-0.40231529365,-7.7116117748,-3.4618947303,525.78447,10.670627287,"2008-05-30",23.886629413,-0.879409339,2.4668466645,12.261718213,6.808732898,-12.876101812,-2.9244463383,5,7,5,7,-23.599476415,"2022-04-01","2022-07-14","-","-","2023-02-28",0,12.149972904,0,0,12.149972904,86.904732202,0,1.8525315301,0,0,88.757263732,0,0,12.279851341,"Eletrobras ON - Ações",11.865928004,"NTN-F 950199 2025-01-01 - Operações compromissadas",7.1771122188,"Assai ON - Ações",31.322891565
